accel_x,accel_y,accel_z,collection_mode,gesture,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sensor,stance,timestamp
,,,continuous,walk,,,,0.8203739,-0.412207,0.38299468,-0.1019178,rotation_vector,travel,143.73358511924744
9.860156,-3.9030213,-2.0116937,continuous,walk,,,,,,,,linear_acceleration,travel,143.7359118461609
,,,continuous,walk,0.25137106,0.7191411,-0.15500705,,,,,gyroscope,travel,143.73835492134094
,,,continuous,walk,,,,0.81793267,-0.41107333,0.38849822,-0.10523291,rotation_vector,travel,143.74094986915588
,,,continuous,walk,0.74265945,0.7667886,-0.47800204,,,,,gyroscope,travel,143.74369287490845
,,,continuous,walk,1.186453,0.7690793,-0.7845037,,,,,gyroscope,travel,143.7445878982544
,,,continuous,walk,,,,0.8168753,-0.41653463,0.3806138,-0.119778566,rotation_vector,travel,143.7458951473236
9.669867,-0.26937866,-2.4488926,continuous,walk,,,,,,,,linear_acceleration,travel,143.75766491889954
8.136639,-0.07632589,-3.3405578,continuous,walk,,,,,,,,linear_acceleration,travel,143.75767278671265
,,,continuous,walk,,,,0.81744057,-0.4095988,0.38272518,-0.13244316,rotation_vector,travel,143.7576780319214
,,,continuous,walk,1.8854356,0.6088799,-2.518292,,,,,gyroscope,travel,143.75768280029297
-3.1610909,-15.937092,-4.8442764,continuous,walk,,,,,,,,linear_acceleration,travel,143.75950694084167
10.790024,-1.1296091,-1.6590748,continuous,walk,,,,,,,,linear_acceleration,travel,143.75954794883728
,,,continuous,walk,0.9088148,0.68111473,-1.1235338,,,,,gyroscope,travel,143.76227402687073
6.2267303,-1.4038839,-2.9813209,continuous,walk,,,,,,,,linear_acceleration,travel,143.7634527683258
,,,continuous,walk,,,,0.8163692,-0.40148082,0.38154992,-0.16362838,rotation_vector,travel,143.7647740840912
,,,continuous,walk,,,,0.8180235,-0.40291196,0.38283598,-0.14810824,rotation_vector,travel,143.77459383010864
,,,continuous,walk,0.61376685,0.600786,-1.3364204,,,,,gyroscope,travel,143.7746069431305
,,,continuous,walk,1.5239561,-3.2986724,-4.996725,,,,,gyroscope,travel,143.77461075782776
3.9048412,-5.6330094,-2.1161087,continuous,walk,,,,,,,,linear_acceleration,travel,143.7746148109436
,,,continuous,walk,,,,0.7068768,-0.4317265,0.1008335,-0.55115324,rotation_vector,travel,143.77461910247803
,,,continuous,walk,,,,0.8129952,-0.39643842,0.37355083,-0.205755,rotation_vector,travel,143.7746238708496
,,,continuous,walk,-1.9306396,0.6401868,-1.6329955,,,,,gyroscope,travel,143.7764768600464
,,,continuous,walk,,,,0.81390494,-0.40130994,0.37931266,-0.18064018,rotation_vector,travel,143.7771418094635
0.6946597,-10.435793,-3.163062,continuous,walk,,,,,,,,linear_acceleration,travel,143.77873992919922
,,,continuous,walk,0.97020674,0.64904433,-1.7418822,,,,,gyroscope,travel,143.78020691871643
,,,continuous,walk,2.5566237,0.35033122,-3.5274413,,,,,gyroscope,travel,143.78533005714417
,,,continuous,walk,3.6929858,-0.015271631,-4.406324,,,,,gyroscope,travel,143.78721976280212
,,,continuous,walk,,,,0.81358916,-0.37707904,0.33835897,-0.28530246,rotation_vector,travel,143.78894782066345
-9.548634,-21.915848,-4.6144032,continuous,walk,,,,,,,,linear_acceleration,travel,143.79115986824036
,,,continuous,walk,,,,0.8133664,-0.38778546,0.36049226,-0.24104506,rotation_vector,travel,143.7924289703369
,,,continuous,walk,4.3988404,-1.6009251,-4.5677447,,,,,gyroscope,travel,143.79551100730896
-6.6459017,16.558262,-7.779916,continuous,walk,,,,,,,,linear_acceleration,travel,143.7983090877533
,,,continuous,walk,,,,0.81791,-0.3317479,0.26864296,-0.38574284,rotation_vector,travel,143.7983160018921
-7.798338,16.465193,-7.18391,continuous,walk,,,,,,,,linear_acceleration,travel,143.79832005500793
,,,continuous,walk,0.9308059,1.129948,1.1081096,,,,,gyroscope,travel,143.79832482337952
,,,continuous,walk,,,,0.8155156,-0.3567,0.30647832,-0.33729878,rotation_vector,travel,143.79899096488953
-22.333202,-18.903288,-7.680106,continuous,walk,,,,,,,,linear_acceleration,travel,143.80207085609436
-18.359238,-24.401066,-6.040604,continuous,walk,,,,,,,,linear_acceleration,travel,143.80474996566772
,,,continuous,walk,4.7726903,-0.1704314,-4.5706463,,,,,gyroscope,travel,143.80602478981018
,,,continuous,walk,,,,0.80847275,-0.33210066,0.16208027,-0.45805132,rotation_vector,travel,143.80738282203674
-18.444418,-6.335237,-9.971479,continuous,walk,,,,,,,,linear_acceleration,travel,143.8102638721466
,,,continuous,walk,2.9608638,-3.211624,-4.953201,,,,,gyroscope,travel,143.81262302398682
-21.086668,-11.825138,-8.338609,continuous,walk,,,,,,,,linear_acceleration,travel,143.81514596939087
,,,continuous,walk,,,,0.81705815,-0.3238769,0.21669464,-0.42492735,rotation_vector,travel,143.81751108169556
,,,continuous,walk,-2.2936463,-2.2021692,-4.3521094,,,,,gyroscope,travel,143.82019901275635
-16.540934,-1.1019869,-13.210452,continuous,walk,,,,,,,,linear_acceleration,travel,143.82270789146423
,,,continuous,walk,,,,0.7663941,-0.37430635,0.09020031,-0.5141972,rotation_vector,travel,143.82364296913147
-15.620764,6.0283756,-14.990006,continuous,walk,,,,,,,,linear_acceleration,travel,143.82567691802979
,,,continuous,walk,,,,0.7916096,-0.34781516,0.11876263,-0.48813346,rotation_vector,travel,143.82677388191223
,,,continuous,walk,-0.1339322,-2.6902506,-4.821407,,,,,gyroscope,travel,143.82880878448486
-9.906754,12.589013,-8.798136,continuous,walk,,,,,,,,linear_acceleration,travel,143.83124089241028
,,,continuous,walk,-3.9926152,-0.6068946,-2.9251282,,,,,gyroscope,travel,143.832683801651
-13.575302,13.196248,-12.196674,continuous,walk,,,,,,,,linear_acceleration,travel,143.83434891700745
,,,continuous,walk,-4.0132318,-1.5888605,-3.6636643,,,,,gyroscope,travel,143.83630776405334
,,,continuous,walk,,,,0.7335109,-0.41344222,0.07897481,-0.53365755,rotation_vector,travel,143.8387041091919
-8.185459,10.631645,-6.7408075,continuous,walk,,,,,,,,linear_acceleration,travel,143.841374874115
-7.9482384,12.774055,-6.8768873,continuous,walk,,,,,,,,linear_acceleration,travel,143.84427094459534
,,,continuous,walk,0.18432859,1.2589933,-0.23457226,,,,,gyroscope,travel,143.8462278842926
,,,continuous,walk,,,,0.6800055,-0.45522982,0.10935049,-0.56427014,rotation_vector,travel,143.84846305847168
,,,continuous,walk,,,,0.6711891,-0.45345235,0.11673559,-0.57468164,rotation_vector,travel,143.85108399391174
,,,continuous,walk,0.33093625,0.8677341,2.1991148,,,,,gyroscope,travel,143.85266590118408
,,,continuous,walk,,,,0.68994176,-0.42441446,0.13193269,-0.57135504,rotation_vector,travel,143.8538899421692
,,,continuous,walk,,,,0.6774792,-0.43821162,0.12250138,-0.57791525,rotation_vector,travel,143.8576159477234
,,,continuous,walk,,,,0.706451,-0.41621232,0.14806817,-0.5529648,rotation_vector,travel,143.95759892463684
,,,continuous,walk,0.27030787,0.53893584,5.076596,,,,,gyroscope,travel,143.96139883995056
-6.4087524,14.6452465,-7.691512,continuous,walk,,,,,,,,linear_acceleration,travel,143.96141004562378
,,,continuous,walk,,,,0.8634401,-0.2835033,0.24109381,-0.34054488,rotation_vector,travel,143.96375703811646
-24.547693,-11.13866,-1.1892815,continuous,walk,,,,,,,,linear_acceleration,travel,143.96376490592957
,,,continuous,walk,,,,0.7252018,-0.4072315,0.1710829,-0.5281814,rotation_vector,travel,143.96460795402527
,,,continuous,walk,-0.120493166,0.75701475,4.2216897,,,,,gyroscope,travel,143.96642088890076
,,,continuous,walk,-0.14462234,0.8045095,3.3049338,,,,,gyroscope,travel,143.96860694885254
-7.1870666,12.026026,-6.966593,continuous,walk,,,,,,,,linear_acceleration,travel,143.97118401527405
,,,continuous,walk,1.1733195,0.17654006,6.2108197,,,,,gyroscope,travel,143.97296404838562
-8.649898,9.673441,-5.9498396,continuous,walk,,,,,,,,linear_acceleration,travel,143.97532987594604
,,,continuous,walk,,,,0.7785748,-0.37762088,0.21488902,-0.45282048,rotation_vector,travel,143.9763469696045
,,,continuous,walk,,,,0.750226,-0.39576048,0.19304803,-0.49322107,rotation_vector,travel,143.9777090549469
-10.899359,7.3202524,-5.1407385,continuous,walk,,,,,,,,linear_acceleration,travel,143.9793450832367
,,,continuous,walk,5.0804133,1.3041973,8.647714,,,,,gyroscope,travel,143.98148488998413
-15.726014,0.9536681,-5.478039,continuous,walk,,,,,,,,linear_acceleration,travel,143.9842939376831
,,,continuous,walk,,,,0.81779724,-0.34630165,0.2295647,-0.39822465,rotation_vector,travel,143.9869499206543
-23.43835,-10.825276,-6.037602,continuous,walk,,,,,,,,linear_acceleration,travel,143.99003887176514
,,,continuous,walk,3.5117116,-0.021685716,7.6112285,,,,,gyroscope,travel,143.99225211143494
,,,continuous,walk,,,,0.8967001,-0.2171485,0.26531324,-0.279972,rotation_vector,travel,143.99468994140625
,,,continuous,walk,,,,0.9053405,-0.2010711,0.29332393,-0.23214228,rotation_vector,travel,143.99634885787964
-23.531326,-15.021893,0.94092035,continuous,walk,,,,,,,,linear_acceleration,travel,143.99716591835022
,,,continuous,walk,-3.1471777,0.73792523,4.1891613,,,,,gyroscope,travel,143.99799394607544
,,,continuous,walk,-6.774954,-0.9126327,2.1485658,,,,,gyroscope,travel,144.09514474868774
,,,continuous,walk,,,,0.8847708,-0.31525657,0.31161153,-0.14384854,rotation_vector,travel,144.09516406059265
,,,continuous,walk,-3.9422188,0.5354234,2.1073325,,,,,gyroscope,travel,144.09517002105713
,,,continuous,walk,,,,0.8597272,-0.3716158,0.33970714,-0.085848466,rotation_vector,travel,144.09517693519592
,,,continuous,walk,,,,0.860364,-0.3684443,0.344855,-0.07139739,rotation_vector,travel,144.0951840877533
,,,continuous,walk,2.417652,1.9885191,7.122536,,,,,gyroscope,travel,144.0951898097992
,,,continuous,walk,,,,0.8994684,-0.24727559,0.3082636,-0.18650715,rotation_vector,travel,144.0982539653778
-7.013597,-21.428886,0.57189083,continuous,walk,,,,,,,,linear_acceleration,travel,144.10039114952087
-16.213028,-18.871,-1.9899735,continuous,walk,,,,,,,,linear_acceleration,travel,144.10190296173096
,,,continuous,walk,-7.3613844,-0.9592112,1.7707456,,,,,gyroscope,travel,144.10310292243958
,,,continuous,walk,,,,0.86612326,-0.36340863,0.32599834,-0.107190855,rotation_vector,travel,144.1045789718628
2.2014332,-14.724276,2.5740962,continuous,walk,,,,,,,,linear_acceleration,travel,144.10551691055298
,,,continuous,walk,-1.0187705,0.076358154,1.7698293,,,,,gyroscope,travel,144.10878896713257
6.1320996,-8.402939,0.55975723,continuous,walk,,,,,,,,linear_acceleration,travel,144.11123490333557
,,,continuous,walk,0.27366763,-0.10751228,0.96196,,,,,gyroscope,travel,144.1139109134674
,,,continuous,walk,,,,0.8621803,-0.36276266,0.34831434,-0.06103813,rotation_vector,travel,144.11581087112427
11.319919,-7.168863,-3.234259,continuous,walk,,,,,,,,linear_acceleration,travel,144.11786794662476
,,,continuous,walk,-0.11636983,-0.018478673,1.4923438,,,,,gyroscope,travel,144.12076902389526
8.657648,-6.2627687,-1.8790758,continuous,walk,,,,,,,,linear_acceleration,travel,144.12275505065918
,,,continuous,walk,,,,0.8641075,-0.35744128,0.34968752,-0.05720749,rotation_vector,travel,144.12471103668213
12.374177,-4.7040005,-6.2528486,continuous,walk,,,,,,,,linear_acceleration,travel,144.24164390563965
,,,continuous,walk,0.16661349,0.39858958,-0.18066339,,,,,gyroscope,travel,144.2436237335205
12.4842205,-6.123566,-5.013448,continuous,walk,,,,,,,,linear_acceleration,travel,144.24362993240356
,,,continuous,walk,0.43676865,0.14049901,0.38637227,,,,,gyroscope,travel,144.2459728717804
,,,continuous,walk,,,,0.8619661,-0.35647097,0.354485,-0.065446965,rotation_vector,travel,144.24831771850586
8.938583,-6.664448,-3.6915483,continuous,walk,,,,,,,,linear_acceleration,travel,144.25012969970703
,,,continuous,walk,,,,0.8583663,-0.3611616,0.35606107,-0.0773965,rotation_vector,travel,144.25206995010376
11.151496,-5.108914,-5.506162,continuous,walk,,,,,,,,linear_acceleration,travel,144.25321888923645
,,,continuous,walk,0.28008172,0.68829244,-1.404532,,,,,gyroscope,travel,144.3968689441681
,,,continuous,walk,,,,0.85700315,-0.3559487,0.3494452,-0.12936115,rotation_vector,travel,144.39688277244568
,,,continuous,walk,,,,0.8584817,-0.34620282,0.3376235,-0.17077236,rotation_vector,travel,144.39688992500305
-6.9016743,-19.557514,-1.9014306,continuous,walk,,,,,,,,linear_acceleration,travel,144.39689588546753
,,,continuous,walk,,,,0.86343133,-0.2482608,0.20803389,-0.3867489,rotation_vector,travel,144.39690589904785
,,,continuous,walk,1.3926201,-2.2137756,-4.846452,,,,,gyroscope,travel,144.3969120979309
-12.589358,-6.8852925,-8.195727,continuous,walk,,,,,,,,linear_acceleration,travel,144.3969168663025
,,,continuous,walk,1.3544409,-1.035722,-4.486194,,,,,gyroscope,travel,144.39692211151123
,,,continuous,walk,-0.15271631,0.6012441,-0.78786343,,,,,gyroscope,travel,144.3969268798828
,,,continuous,walk,1.1221595,0.7322747,-2.186745,,,,,gyroscope,travel,144.39920091629028
,,,continuous,walk,2.02624,0.63697976,-3.0660853,,,,,gyroscope,travel,144.40056109428406
,,,continuous,walk,,,,0.8567636,-0.36110568,0.35490298,-0.0979933,rotation_vector,travel,144.40228080749512
3.7408707,-10.373672,-2.653048,continuous,walk,,,,,,,,linear_acceleration,travel,144.40414309501648
6.5190997,-8.785299,-2.6909096,continuous,walk,,,,,,,,linear_acceleration,travel,144.40570306777954
,,,continuous,walk,2.9179506,0.39354995,-4.0822597,,,,,gyroscope,travel,144.40718293190002
0.03106451,-13.800978,-2.7401495,continuous,walk,,,,,,,,linear_acceleration,travel,144.40833711624146
,,,continuous,walk,,,,0.8605926,-0.33121917,0.31593886,-0.2232866,rotation_vector,travel,144.40940880775452
,,,continuous,walk,4.188703,-0.17715092,-5.1537175,,,,,gyroscope,travel,144.41107082366943
,,,continuous,walk,5.424025,-0.17608191,-5.1648655,,,,,gyroscope,travel,144.413076877594
,,,continuous,walk,,,,0.86531025,-0.27022257,0.24941719,-0.34060085,rotation_vector,travel,144.4158308506012
-17.92669,-16.316261,-5.46463,continuous,walk,,,,,,,,linear_acceleration,travel,144.4181568622589
-14.752039,-20.979858,-2.9004865,continuous,walk,,,,,,,,linear_acceleration,travel,144.4216649532318
,,,continuous,walk,3.4701726,-2.2247713,-4.7439795,,,,,gyroscope,travel,144.42362785339355
,,,continuous,walk,1.9280435,-2.748741,-4.8502703,,,,,gyroscope,travel,144.42632174491882
-17.35446,-11.480186,-7.6014924,continuous,walk,,,,,,,,linear_acceleration,travel,144.42893886566162
,,,continuous,walk,,,,0.8550169,-0.24765879,0.16296923,-0.42550245,rotation_vector,travel,144.43169784545898
,,,continuous,walk,,,,0.8636831,-0.30559266,0.2830301,-0.2838286,rotation_vector,travel,144.43372988700867
-14.757044,-8.781774,-8.274901,continuous,walk,,,,,,,,linear_acceleration,travel,144.4366660118103
,,,continuous,walk,5.221218,-0.8032878,-4.749019,,,,,gyroscope,travel,144.43847274780273
,,,continuous,walk,,,,0.84067875,-0.25431737,0.12285264,-0.46204883,rotation_vector,travel,144.4394290447235
,,,continuous,walk,,,,0.82295996,-0.25708473,0.08961505,-0.49861157,rotation_vector,travel,144.4410319328308
-11.577163,-4.5773764,-8.340592,continuous,walk,,,,,,,,linear_acceleration,travel,144.44348883628845
,,,continuous,walk,1.415222,-1.5577064,-4.750699,,,,,gyroscope,travel,144.44491314888
-9.484131,0.02511692,-8.227135,continuous,walk,,,,,,,,linear_acceleration,travel,144.44658875465393
,,,continuous,walk,,,,0.74427795,-0.25244814,0.014260476,-0.6181562,rotation_vector,travel,144.55438780784607
,,,continuous,walk,,,,0.7839966,-0.25151393,0.040362146,-0.5660927,rotation_vector,travel,144.5543978214264
-4.7214627,3.1416533,-8.725146,continuous,walk,,,,,,,,linear_acceleration,travel,144.5571689605713
-10.639452,-2.1281557,-8.555988,continuous,walk,,,,,,,,linear_acceleration,travel,144.5590901374817
,,,continuous,walk,0.9877691,-0.6617198,-4.045913,,,,,gyroscope,travel,144.56228399276733
,,,continuous,walk,,,,0.80369747,-0.25531507,0.06088967,-0.53401965,rotation_vector,travel,144.56511092185974
,,,continuous,walk,0.34330627,-0.3998113,-3.5585954,,,,,gyroscope,travel,144.56661295890808
,,,continuous,walk,-0.27320948,-0.16584991,-3.0486758,,,,,gyroscope,travel,144.5693380832672
-8.540241,1.3364766,-7.600253,continuous,walk,,,,,,,,linear_acceleration,travel,144.57242894172668
,,,continuous,walk,,,,0.7640738,-0.25020117,0.023790253,-0.5941588,rotation_vector,travel,144.57438683509827
-7.661186,1.9494878,-7.0993953,continuous,walk,,,,,,,,linear_acceleration,travel,144.5758991241455
,,,continuous,walk,,,,0.7258529,-0.25665468,0.0109600285,-0.63807976,rotation_vector,travel,144.57704281806946
,,,continuous,walk,,,,0.7102299,-0.26039457,0.011740519,-0.65393454,rotation_vector,travel,144.5780577659607
-6.3905253,2.7370553,-7.5211077,continuous,walk,,,,,,,,linear_acceleration,travel,144.57908487319946
-7.0242176,2.273612,-7.083789,continuous,walk,,,,,,,,linear_acceleration,travel,144.580317735672
,,,continuous,walk,-0.63117653,0.26633725,-1.8747455,,,,,gyroscope,travel,144.58345198631287
,,,continuous,walk,-0.6267477,0.07070765,-2.4898868,,,,,gyroscope,travel,144.58552384376526
,,,continuous,walk,-0.5016731,0.4662429,-1.249983,,,,,gyroscope,travel,144.58834981918335
,,,continuous,walk,-0.1965459,1.043816,1.6910278,,,,,gyroscope,travel,144.5909719467163
,,,continuous,walk,,,,0.6988316,-0.2617943,0.014615614,-0.66549563,rotation_vector,travel,144.59099197387695
,,,continuous,walk,,,,0.6916555,-0.26074052,0.019743241,-0.673229,rotation_vector,travel,144.59612393379211
-5.521267,2.9637012,-8.006833,continuous,walk,,,,,,,,linear_acceleration,travel,144.5961308479309
,,,continuous,walk,-0.3827071,0.68798697,-0.63148195,,,,,gyroscope,travel,144.5990288257599
-4.9078364,3.0295067,-8.419202,continuous,walk,,,,,,,,linear_acceleration,travel,144.60143184661865
,,,continuous,walk,-0.2454151,0.862389,0.05421429,,,,,gyroscope,travel,144.60449194908142
,,,continuous,walk,-0.14004086,0.9605856,0.8416196,,,,,gyroscope,travel,144.6062047481537
-4.586021,3.443238,-8.950117,continuous,walk,,,,,,,,linear_acceleration,travel,144.60947179794312
,,,continuous,walk,,,,0.69158816,-0.25170305,0.036401987,-0.6760373,rotation_vector,travel,144.61119103431702
,,,continuous,walk,,,,0.6890009,-0.2572564,0.02716135,-0.6770222,rotation_vector,travel,144.61229991912842
,,,continuous,walk,,,,0.6998805,-0.24499634,0.047882196,-0.669217,rotation_vector,travel,144.61437511444092
-4.1485596,3.8466868,-9.120232,continuous,walk,,,,,,,,linear_acceleration,travel,144.61615681648254
,,,continuous,walk,-0.45066583,1.1414018,2.5518897,,,,,gyroscope,travel,144.61764907836914
-4.3001757,3.7804644,-9.101364,continuous,walk,,,,,,,,linear_acceleration,travel,144.61935687065125
,,,continuous,walk,,,,0.7130281,-0.23834367,0.06330503,-0.6563352,rotation_vector,travel,144.62077593803406
-4.3754196,3.7190042,-9.097423,continuous,walk,,,,,,,,linear_acceleration,travel,144.74199175834656
,,,continuous,walk,-0.84788096,1.2202033,3.4136677,,,,,gyroscope,travel,144.74200105667114
-10.000379,3.1285746,-10.783636,continuous,walk,,,,,,,,linear_acceleration,travel,144.7442500591278
,,,continuous,walk,,,,0.7317827,-0.2331025,0.082996614,-0.63503474,rotation_vector,travel,144.74599289894104
,,,continuous,walk,,,,0.7522735,-0.2295862,0.10867789,-0.6079178,rotation_vector,travel,144.74915599822998
-4.891961,3.5248299,-9.127219,continuous,walk,,,,,,,,linear_acceleration,travel,144.75138401985168
,,,continuous,walk,-1.3420709,1.2660183,4.2714753,,,,,gyroscope,travel,144.75396084785461
,,,continuous,walk,-1.9819523,1.306488,5.0999613,,,,,gyroscope,travel,144.75504398345947
,,,continuous,walk,,,,0.77667993,-0.22916238,0.1387953,-0.5700779,rotation_vector,travel,144.75746870040894
,,,continuous,walk,-2.8612928,1.2956452,5.829487,,,,,gyroscope,travel,144.75999999046326
-5.656199,3.3791113,-9.373894,continuous,walk,,,,,,,,linear_acceleration,travel,144.7625241279602
,,,continuous,walk,,,,0.7993093,-0.23218329,0.1757009,-0.52566594,rotation_vector,travel,144.7645618915558
-6.8033705,3.2716804,-9.713002,continuous,walk,,,,,,,,linear_acceleration,travel,144.76604580879211
,,,continuous,walk,-5.3867626,0.8730792,6.932557,,,,,gyroscope,travel,144.7685089111328
-8.206743,3.2396655,-10.266405,continuous,walk,,,,,,,,linear_acceleration,travel,144.76958775520325
,,,continuous,walk,,,,0.8210822,-0.24248247,0.21719272,-0.4688856,rotation_vector,travel,144.77095794677734
,,,continuous,walk,-4.0381246,1.1594223,6.4392834,,,,,gyroscope,travel,144.77320170402527
,,,continuous,walk,,,,0.8359294,-0.26133883,0.26405835,-0.40397686,rotation_vector,travel,144.77419781684875
-12.364517,2.7225251,-11.467192,continuous,walk,,,,,,,,linear_acceleration,travel,144.7752161026001
,,,continuous,walk,,,,0.8321282,-0.36494026,0.39129552,-0.145839,rotation_vector,travel,144.8983669281006
,,,continuous,walk,-6.4194303,-1.623527,6.701192,,,,,gyroscope,travel,144.89837503433228
-15.277725,1.6927648,-12.055516,continuous,walk,,,,,,,,linear_acceleration,travel,144.89838099479675
,,,continuous,walk,,,,0.8445795,-0.29090434,0.31083602,-0.32471716,rotation_vector,travel,144.8983850479126
,,,continuous,walk,-6.570772,0.44837508,7.269449,,,,,gyroscope,travel,144.9017539024353
,,,continuous,walk,-7.3931494,-0.025503624,7.3274813,,,,,gyroscope,travel,144.90352988243103
,,,continuous,walk,-7.524638,-0.6571383,7.103752,,,,,gyroscope,travel,144.90485501289368
-21.386686,-1.696176,-10.613913,continuous,walk,,,,,,,,linear_acceleration,travel,144.9073441028595
-18.870434,0.35758305,-11.950426,continuous,walk,,,,,,,,linear_acceleration,travel,144.90958404541016
,,,continuous,walk,,,,0.81607485,-0.39748925,0.4158973,-0.05526013,rotation_vector,travel,144.91088390350342
,,,continuous,walk,,,,0.8426885,-0.3257901,0.3555246,-0.23945634,rotation_vector,travel,144.91236901283264
,,,continuous,walk,-0.33185256,-2.3374758,6.069099,,,,,gyroscope,travel,144.91426610946655
-20.339634,-4.157477,-7.668273,continuous,walk,,,,,,,,linear_acceleration,travel,144.92053484916687
,,,continuous,walk,,,,0.8032842,-0.4008946,0.42889622,0.10032956,rotation_vector,travel,144.92331886291504
,,,continuous,walk,,,,0.80423135,-0.41446307,0.42481542,0.031048845,rotation_vector,travel,144.92485284805298
,,,continuous,walk,-3.7948477,-2.3868032,6.5038824,,,,,gyroscope,travel,144.9258930683136
-16.7429,-11.385479,-2.4478402,continuous,walk,,,,,,,,linear_acceleration,travel,144.92854285240173
,,,continuous,walk,2.2197316,-0.9289733,4.998252,,,,,gyroscope,travel,144.93085193634033
,,,continuous,walk,,,,0.8095172,-0.36285624,0.4377299,0.14632146,rotation_vector,travel,144.93194007873535
,,,continuous,walk,,,,0.81355584,-0.31871954,0.45687371,0.16676714,rotation_vector,travel,144.93299078941345
-6.260257,-5.0683393,-7.431774,continuous,walk,,,,,,,,linear_acceleration,travel,144.93416380882263
,,,continuous,walk,3.2630894,0.47968194,3.7772853,,,,,gyroscope,travel,144.9362668991089
-9.600116,-12.270996,-4.2639112,continuous,walk,,,,,,,,linear_acceleration,travel,144.938374042511
-6.325429,-1.9245225,-7.237299,continuous,walk,,,,,,,,linear_acceleration,travel,145.0441927909851
,,,continuous,walk,-0.6059783,0.8765916,1.8144225,,,,,gyroscope,travel,145.04615378379822
,,,continuous,walk,1.7530305,1.135293,2.7866144,,,,,gyroscope,travel,145.04615998268127
-2.2451773,-5.1414423,-4.1172304,continuous,walk,,,,,,,,linear_acceleration,travel,145.04616498947144
-6.6640577,-0.7346579,-9.150692,continuous,walk,,,,,,,,linear_acceleration,travel,145.04736495018005
,,,continuous,walk,,,,0.81161606,-0.2813908,0.48084667,0.17574182,rotation_vector,travel,145.05158686637878
,,,continuous,walk,,,,0.80307686,-0.2697393,0.49681717,0.18836404,rotation_vector,travel,145.05484580993652
,,,continuous,walk,-1.40667,0.53221637,1.2434162,,,,,gyroscope,travel,145.05643677711487
-4.5026407,-4.1933393,-4.6449685,continuous,walk,,,,,,,,linear_acceleration,travel,145.0586998462677
,,,continuous,walk,-1.1290317,0.44333544,0.90285885,,,,,gyroscope,travel,145.06121587753296
,,,continuous,walk,,,,0.7847156,-0.28260955,0.50650066,0.21865568,rotation_vector,travel,145.06323504447937
,,,continuous,walk,,,,0.7929003,-0.27601987,0.50300425,0.2052043,rotation_vector,travel,145.06494879722595
,,,continuous,walk,-1.161713,0.34529158,0.57360244,,,,,gyroscope,travel,145.2027928829193
,,,continuous,walk,-1.5615243,0.16417004,0.34956762,,,,,gyroscope,travel,145.20657300949097
,,,continuous,walk,,,,0.778043,-0.2882821,0.50937766,0.22820382,rotation_vector,travel,145.20905590057373
-0.52336025,-5.233162,-4.452345,continuous,walk,,,,,,,,linear_acceleration,travel,145.2113220691681
2.3609343,-3.4458933,-3.4574778,continuous,walk,,,,,,,,linear_acceleration,travel,145.22432494163513
,,,continuous,walk,,,,0.75160354,-0.35542232,0.5093417,0.22212175,rotation_vector,travel,145.2256669998169
,,,continuous,walk,,,,0.7715752,-0.29801223,0.50963455,0.23692413,rotation_vector,travel,145.22589206695557
,,,continuous,walk,-0.79198676,-0.61559945,0.052381694,,,,,gyroscope,travel,145.22766304016113
0.5557518,-4.987525,-4.6070237,continuous,walk,,,,,,,,linear_acceleration,travel,145.23280882835388
,,,continuous,walk,,,,0.7430594,-0.38886276,0.47812665,0.26085126,rotation_vector,travel,145.23281598091125
3.4506226,-2.8047166,-3.267203,continuous,walk,,,,,,,,linear_acceleration,travel,145.23282098770142
1.520421,-3.4415662,-3.7232928,continuous,walk,,,,,,,,linear_acceleration,travel,145.23282599449158
,,,continuous,walk,,,,0.74581534,-0.39037308,0.47049642,0.2645782,rotation_vector,travel,145.23283076286316
0.49790955,-1.4280481,-3.3114471,continuous,walk,,,,,,,,linear_acceleration,travel,145.23283505439758
,,,continuous,walk,-1.8875736,-0.07269296,0.25030205,,,,,gyroscope,travel,145.23283910751343
,,,continuous,walk,-1.8067867,-0.30008754,0.20387627,,,,,gyroscope,travel,145.23483204841614
,,,continuous,walk,,,,0.74487823,-0.36950418,0.50405926,0.2335537,rotation_vector,travel,145.2374827861786
,,,continuous,walk,-1.344209,-0.48334712,0.14523321,,,,,gyroscope,travel,145.23991894721985
3.5066805,-3.341213,-3.0730023,continuous,walk,,,,,,,,linear_acceleration,travel,145.24238896369934
3.1034365,-3.4768097,-3.1932993,continuous,walk,,,,,,,,linear_acceleration,travel,145.24479508399963
,,,continuous,walk,,,,0.73911065,-0.3856957,0.49130514,0.2521379,rotation_vector,travel,145.24764108657837
,,,continuous,walk,,,,0.74049294,-0.37977862,0.4977356,0.24433123,rotation_vector,travel,145.24940299987793
,,,continuous,walk,-0.41034874,-0.71837753,-0.03604105,,,,,gyroscope,travel,145.25148487091064
,,,continuous,walk,,,,0.7403996,-0.3880055,0.4849062,0.2571503,rotation_vector,travel,145.25452303886414
,,,continuous,walk,-0.3397938,-0.7903069,-0.11056661,,,,,gyroscope,travel,145.2576379776001
3.0206618,-2.204247,-3.5666025,continuous,walk,,,,,,,,linear_acceleration,travel,145.260174036026
,,,continuous,walk,-0.44868052,-0.8190176,-0.18310685,,,,,gyroscope,travel,145.2613959312439
